0, 0.110767
1, 0.114871
2, 0.120157
3, 0.127174
4, 0.136464
5, 0.148571
6, 0.165940
7, 0.191349
8, 0.230194
9, 0.298215
10, 0.444883
11, 0.964930
12, 297.956635
13, 297.956635
14, 506.237457
15, 506.237457
16, 506.237457
17, 506.237457
18, 506.237457
19, 506.237457
20, 506.237457
21, 506.237457
22, 506.237457
23, 506.237457
24, 506.237457
25, 506.237457
26, 858.213196
27, 858.213196
28, 858.213196
29, 858.213196
30, 858.213196
31, 858.213196
32, 858.213196
33, 858.213196
34, 858.213196
35, 858.213196
36, 858.213196
37, 858.213196
38, 858.213196
39, 1186.017944
40, 1186.017944
41, 1186.017944
42, 1186.017944
43, 1186.017944
44, 1186.017944
45, 1186.017944
46, 1186.017944
47, 1186.017944
48, 1186.017944
49, 1186.017944
50, 1186.017944
51, 1186.017944
52, 1186.017944
53, 1186.017944
54, 1186.017944
55, 1327.113892
56, 1327.113892
57, 1327.113892
58, 1969.162231
59, 1969.162231
60, 1969.162231
61, 1969.162231
62, 1969.162231
63, 1969.162231
64, 1969.162231
65, 1969.162231
66, 1969.162231
67, 1969.162231
68, 1969.162231
69, 1969.162231
70, 1969.162231
71, 1969.162231
72, 1969.162231
73, 1969.162231
74, 1969.162231
75, 1969.162231
76, 1969.162231
77, 1969.162231
78, 1969.162231
79, 1969.162231
80, 1969.162231
81, 1969.162231
82, 1969.162231
83, 1969.162231
84, 1969.162231
85, 1969.162231
86, 1969.162231
87, 1969.162231
88, 1969.162231
89, 1969.162231
90, 1969.162231
91, 1969.162231
92, 1969.162231
93, 1969.162231
94, 1969.162231
95, 1969.162231
96, 1969.162231
97, 1969.162231
98, 1969.162231
99, 1969.162231
100, 1969.162231
101, 1969.162231
102, 1969.162231
103, 2281.281738
104, 2575.266113
105, 2575.266113
106, 2575.266113
107, 2575.266113
108, 2575.266113
109, 2575.266113
110, 2575.266113
111, 2575.266113
112, 2575.266113
113, 2575.266113
114, 2575.266113
115, 2575.266113
116, 2575.266113
117, 2575.266113
118, 2575.266113
119, 2575.266113
120, 2575.266113
121, 2575.266113
122, 2575.266113
123, 2575.266113
124, 2575.266113
125, 2575.266113
126, 2575.266113
127, 2575.266113
128, 2575.266113
129, 2575.266113
130, 2575.266113
131, 2575.266113
132, 2575.266113
133, 2575.266113
134, 2575.266113
135, 2575.266113
136, 2575.266113
137, 2575.266113
138, 2575.266113
139, 2575.266113
140, 2575.266113
141, 2575.266113
142, 2575.266113
143, 2575.266113
144, 2575.266113
145, 2575.266113
146, 2575.266113
147, 5910.500488
148, 5910.500488
149, 5910.500488
150, 5910.500488
151, 5910.500488
152, 5910.500488
153, 5910.500488
154, 5910.500488
155, 5910.500488
156, 5910.500488
157, 5910.500488
158, 5910.500488
159, 5910.500488
160, 5910.500488
161, 5910.500488
162, 5910.500488
163, 5910.500488
164, 5910.500488
165, 5910.500488
166, 5910.500488
167, 5910.500488
168, 5910.500488
169, 5910.500488
170, 5910.500488
171, 5910.500488
172, 5910.500488
173, 5910.500488
174, 5910.500488
175, 5910.500488
176, 5910.500488
177, 5910.500488
178, 5910.500488
179, 5910.500488
180, 5910.500488
181, 5910.500488
182, 5910.500488
183, 5910.500488
184, 5910.500488
185, 5910.500488
186, 5910.500488
187, 5910.500488
188, 5910.500488
189, 5910.500488
190, 5910.500488
191, 5910.500488
192, 5910.500488
193, 5910.500488
194, 5910.500488
195, 5910.500488
196, 5910.500488
197, 5910.500488
198, 5910.500488
199, 5910.500488
200, 5910.500488
201, 5910.500488
202, 5910.500488
203, 5910.500488
204, 5910.500488
205, 5910.500488
206, 5910.500488
207, 5910.500488
208, 5910.500488
209, 5910.500488
210, 5910.500488
211, 5910.500488
212, 5910.500488
213, 5910.500488
214, 5910.500488
215, 5910.500488
216, 5910.500488
217, 5910.500488
218, 5910.500488
219, 5910.500488
220, 5910.500488
221, 5910.500488
222, 5910.500488
223, 5910.500488
224, 5910.500488
225, 11568.132812
